timestamp_ns,qw,qx,qy,qz,ax,ay,az,t_sec,dist_e05a1,dist_48e72,dist_83a8d
30538262000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,27.905564,,,
30557751000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,27.925053,,,
30577668000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,27.94497,4.6,5.35,2.25
30597612000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,27.964914,,,
30617352000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,27.984654,,,
30647671000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.014973,,,
30657123000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,-0.027344,28.024425,,,
30677955000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.045257,,,
30697406000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,28.064708,,,
30718418000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,-0.027344,28.08572,,,
30743490000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.035156,0.011719,28.110792,,,
30757571000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,28.124873,,,
30777757000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.145059,4.63,5.32,2.28
30797799000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,-0.027344,28.165101,,,
30826608000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,28.19391,,,
30837316000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,28.204618,,,
30857488000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.22479,,,
30878802000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.246104,,,
30906789000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,-0.027344,28.274091,,,
30916711000,0.999756,-0.015503,0.013672,0.000916,0.027344,0.0,0.011719,28.284013,,,
30937337000,0.999756,-0.015503,0.013672,0.000916,0.027344,-0.007812,0.011719,28.304639,,,
30956832000,0.999756,-0.015503,0.013672,0.000854,0.027344,-0.007812,-0.027344,28.324134,,,
30986680000,0.999756,-0.015503,0.013672,0.000854,-0.007812,-0.007812,0.011719,28.353982,4.57,5.37,2.27
30996656000,0.999756,-0.015503,0.013672,0.000854,-0.007812,-0.007812,0.011719,28.363958,,,
31017073000,0.999756,-0.015503,0.013672,0.000854,0.027344,-0.007812,0.011719,28.384375,,,
31037061000,0.999756,-0.015503,0.013672,0.000916,0.027344,0.0,0.011719,28.404363,,,
31066665000,0.999756,-0.015503,0.013672,0.000854,-0.007812,0.0,0.011719,28.433967,,,
31086041000,0.999756,-0.015503,0.013672,0.000854,0.027344,0.0,0.011719,28.453343,,,
31096481000,0.999756,-0.015503,0.013672,0.000854,0.019531,0.0,0.011719,28.463783,,,
31117116000,0.999756,-0.015503,0.013672,0.000854,-0.015625,0.0,0.011719,28.484418,,,
31145810000,0.999756,-0.015503,0.013672,0.000854,0.019531,0.0,0.011719,28.513112,,,
31155915000,0.999756,-0.015503,0.013672,0.000854,0.019531,0.0,-0.027344,28.523217,,,
31189427000,0.999756,-0.015503,0.013672,0.000793,-0.015625,0.035156,-0.027344,28.556729,4.54,5.34,2.22
31195439000,0.999756,-0.015503,0.013672,0.000793,-0.015625,0.0,-0.027344,28.562741,,,
31217501000,0.999756,-0.015503,0.013672,0.000793,-0.015625,0.0,0.011719,28.584803,,,
31246285000,0.999817,-0.015442,0.013672,0.000793,-0.015625,0.0,0.011719,28.613587,,,
31255799000,0.999817,-0.015503,0.013672,0.000854,0.019531,0.0,0.011719,28.623101,,,
31279069000,0.999817,-0.015503,0.013611,0.000854,-0.015625,0.0,0.011719,28.646371,,,
31302755000,0.999817,-0.015503,0.013611,0.000854,0.019531,0.0,0.011719,28.670057,,,
31316635000,0.999756,-0.015503,0.013611,0.000854,0.011719,0.035156,0.011719,28.683937,,,
31336579000,0.999756,-0.015564,0.013611,0.000854,-0.023438,0.0,0.011719,28.703881,,,
31365730000,0.999817,-0.015503,0.013611,0.000854,-0.015625,0.0,0.011719,28.733032,,,
31375800000,0.999817,-0.015564,0.013611,0.000854,0.019531,0.0,0.011719,28.743102,4.6,5.35,2.24
31397031000,0.999756,-0.015564,0.013611,0.000854,0.019531,0.0,0.011719,28.764333,,,
31417164000,0.999756,-0.015564,0.013611,0.000793,-0.015625,0.0,0.011719,28.784466,,,
31445024000,0.999756,-0.015564,0.013611,0.000793,-0.015625,0.0,-0.027344,28.812326,,,
31455309000,0.999756,-0.015564,0.013611,0.000793,-0.015625,0.0,-0.027344,28.822611,,,
31476612000,0.999756,-0.015564,0.013611,0.000793,-0.015625,0.0,0.011719,28.843914,,,
31496684000,0.999756,-0.015564,0.013611,0.000793,-0.015625,0.0,0.011719,28.863986,,,
31524933000,0.999756,-0.015625,0.013611,0.000793,-0.015625,0.0,0.011719,28.892235,,,
31541913000,0.999756,-0.015625,0.013611,0.000793,-0.007812,0.0,0.011719,28.909215,,,
31556043000,0.999756,-0.015625,0.013611,0.000793,-0.007812,0.0,0.011719,28.923345,,,
31576649000,0.999756,-0.015564,0.013672,0.000793,-0.007812,0.0,0.011719,28.943951,4.61,5.33,2.32
31604660000,0.999756,-0.015503,0.013611,0.000732,-0.007812,0.0,0.011719,28.971962,,,
31625132000,0.999756,-0.015503,0.013672,0.000732,-0.007812,0.035156,-0.027344,28.992434,,,
31635271000,0.999756,-0.015503,0.013672,0.000732,-0.007812,0.0,0.011719,29.002573,,,
31656200000,0.999817,-0.015503,0.013611,0.000732,0.027344,0.0,0.011719,29.023502,,,
31684837000,0.999756,-0.015564,0.013611,0.000732,-0.015625,0.0,0.011719,29.052139,,,
31704465000,0.999817,-0.015564,0.013611,0.000732,0.019531,0.0,0.011719,29.071767,,,
31715207000,0.999817,-0.015503,0.01355,0.000793,0.019531,0.0,0.011719,29.082509,,,
31736689000,0.999817,-0.015503,0.01355,0.000732,-0.015625,0.0,0.011719,29.103991,,,
31764538000,0.999817,-0.015503,0.01355,0.000732,-0.015625,0.0,-0.027344,29.13184,,,
31784573000,0.999817,-0.015442,0.01355,0.000732,-0.015625,0.0,0.011719,29.151875,4.56,5.34,2.31
31806906000,0.999817,-0.015442,0.01355,0.000732,0.019531,-0.007812,-0.027344,29.174208,,,
31815318000,0.999817,-0.015442,0.01355,0.000732,-0.015625,-0.007812,0.011719,29.18262,,,
31844794000,0.999817,-0.015381,0.013489,0.000732,-0.015625,-0.007812,0.019531,29.212096,,,
31864655000,0.999817,-0.015381,0.013489,0.000732,-0.015625,0.027344,0.019531,29.231957,,,
31875308000,0.999817,-0.015381,0.013489,0.000732,-0.015625,-0.046875,0.019531,29.24261,,,
31906521000,0.999817,-0.015381,0.013489,0.000732,0.019531,-0.007812,0.019531,29.273823,,,
31924177000,0.999817,-0.015442,0.013489,0.000732,0.019531,-0.007812,0.054688,29.291479,,,
31943758000,0.999817,-0.015442,0.013489,0.000732,0.019531,-0.007812,0.011719,29.31106,,,
31955191000,0.999817,-0.015442,0.013489,0.000732,0.019531,0.027344,0.011719,29.322493,,,
31988919000,0.999817,-0.015442,0.013489,0.000732,-0.015625,-0.007812,-0.027344,29.356221,4.63,5.38,2.23
31998196000,0.999817,-0.015503,0.013489,0.000732,-0.015625,-0.007812,-0.027344,29.365498,,,
32023543000,0.999817,-0.015503,0.013489,0.000732,0.019531,0.0,0.011719,29.390845,,,
32041831000,0.999817,-0.015503,0.013489,0.000732,-0.023438,0.0,0.011719,29.409133,,,
32068414000,0.999817,-0.015503,0.013489,0.000671,0.011719,0.0,0.011719,29.435716,,,
32083416000,0.999817,-0.015503,0.013489,0.000671,0.011719,0.0,0.011719,29.450718,,,
32106185000,0.999817,-0.015503,0.01355,0.000732,-0.023438,0.0,0.011719,29.473487,,,
32124011000,0.999817,-0.015564,0.01355,0.000732,-0.023438,0.0,0.011719,29.491313,,,
32143809000,0.999817,-0.015564,0.01355,0.000671,-0.023438,0.0,-0.027344,29.511111,,,
32163110000,0.999817,-0.015564,0.01355,0.000671,-0.023438,0.0,0.011719,29.530412,,,
32185157000,0.999817,-0.015564,0.01355,0.000671,-0.023438,0.0,0.011719,29.552459,4.58,5.33,2.28
32209165000,0.999817,-0.015564,0.01355,0.000671,0.019531,0.0,0.011719,29.576467,,,
32223357000,0.999817,-0.015564,0.01355,0.000671,-0.015625,0.0,0.046875,29.590659,,,
32243286000,0.999817,-0.015503,0.01355,0.000732,0.019531,0.0,0.011719,29.610588,,,
32262940000,0.999817,-0.015503,0.01355,0.000732,0.019531,0.0,0.011719,29.630242,,,
32283180000,0.999817,-0.015503,0.01355,0.000732,-0.015625,0.0,-0.027344,29.650482,,,
32305655000,0.999817,-0.015503,0.013611,0.000732,0.019531,0.0,0.011719,29.672957,,,
32328770000,0.999817,-0.015503,0.013611,0.000671,-0.015625,0.0,0.011719,29.696072,,,
32343155000,0.999817,-0.015503,0.013611,0.000671,0.25,0.0,-0.027344,29.710457,,,
32363047000,0.999756,-0.015686,0.013855,0.000732,3.78125,0.074219,0.125,29.730349,,,
32382506000,0.999817,-0.015381,0.013733,0.000671,3.859375,0.035156,0.011719,29.749808,4.61,5.34,2.31
32408941000,0.999756,-0.015503,0.014221,0.000732,1.316406,-0.046875,0.164062,29.776243,,,
32422675000,0.999756,-0.015259,0.014221,0.000671,0.769531,-0.007812,-0.066406,29.789977,,,
32443177000,0.999756,-0.015259,0.014404,0.000671,0.113281,0.066406,-0.027344,29.810479,,,
32462462000,0.999756,-0.015381,0.014465,0.000671,-0.855469,0.027344,-0.335938,29.829764,,,
32485590000,0.999756,-0.015259,0.014465,0.000671,-1.472656,-0.007812,0.011719,29.852892,,,
32502752000,0.999756,-0.015442,0.014465,0.000671,-1.128906,0.027344,-0.144531,29.870054,,,
32522199000,0.999756,-0.015198,0.014465,0.000671,-1.445312,-0.046875,-0.335938,29.889501,,,
32544919000,0.999756,-0.015198,0.014526,0.000671,-2.066406,0.097656,0.011719,29.912221,,,
32562427000,0.999756,-0.015137,0.014526,0.000671,-1.796875,0.058594,-0.144531,29.929729,,,
32581821000,0.999756,-0.015381,0.014587,0.000671,-0.074219,-0.007812,0.046875,29.949123,4.64,5.35,2.24
32601904000,0.999756,-0.015381,0.014587,0.000671,0.691406,-0.007812,-0.027344,29.969206,,,
32632262000,0.999756,-0.015198,0.014648,0.000671,-0.695312,-0.316406,0.046875,29.999564,,,
32642163000,0.999756,-0.015259,0.014587,0.000671,-1.0,-0.046875,0.085938,30.009465,,,
32661592000,0.999756,-0.015259,0.014648,0.000671,-1.503906,0.027344,-0.066406,30.028894,,,
32681704000,0.999756,-0.015137,0.014587,0.000671,-0.929688,-0.015625,0.011719,30.049006,,,
32703650000,0.999756,-0.015198,0.014587,0.000671,-0.664062,-0.015625,-0.027344,30.070952,,,
32721453000,0.999756,-0.015198,0.014587,0.00061,-0.738281,-0.015625,0.011719,30.088755,,,
32748122000,0.999756,-0.015137,0.014587,0.000671,-0.125,-0.015625,-0.027344,30.115424,,,
32761652000,0.999756,-0.015137,0.014587,0.00061,-0.125,0.019531,0.011719,30.128954,,,
32781525000,0.999756,-0.015137,0.014648,0.00061,-0.132812,0.019531,-0.027344,30.148827,4.64,5.38,2.17
32801681000,0.999756,-0.015137,0.014648,0.000671,-0.132812,-0.007812,0.011719,30.168983,,,
32831403000,0.999756,-0.015076,0.014648,0.00061,-0.097656,-0.015625,0.011719,30.198705,,,
32841318000,0.999756,-0.015076,0.014648,0.00061,-0.132812,-0.015625,0.046875,30.20862,,,
32861208000,0.999756,-0.015076,0.014648,0.00061,-0.132812,-0.007812,0.011719,30.22851,,,
32880833000,0.999756,-0.015076,0.014648,0.00061,0.707031,-0.015625,0.011719,30.248135,,,
32911393000,0.999756,-0.015015,0.014648,0.000671,0.746094,-0.015625,0.011719,30.278695,,,
32926734000,0.999756,-0.015015,0.014709,0.000671,0.59375,-0.015625,0.011719,30.294036,,,
32940822000,0.999756,-0.015015,0.014709,0.000671,-0.132812,-0.015625,-0.027344,30.308124,,,
32960729000,0.999756,-0.014893,0.014709,0.000671,-0.792969,0.019531,0.011719,30.328031,,,
32991006000,0.999756,-0.014893,0.014709,0.000671,-0.871094,-0.015625,-0.027344,30.358308,4.61,5.37,2.34
33006496000,0.999756,-0.014893,0.014709,0.000671,-1.023438,0.019531,0.011719,30.373798,,,
33023408000,0.999756,-0.014893,0.014648,0.000671,-0.753906,-0.015625,-0.027344,30.39071,,,
33040643000,0.999756,-0.014893,0.014648,0.000671,-0.140625,-0.015625,0.011719,30.407945,,,
33061027000,0.999756,-0.014893,0.014587,0.000671,0.125,-0.015625,0.011719,30.428329,,,
33085461000,0.999756,-0.014954,0.014648,0.000671,0.699219,0.019531,0.046875,30.452763,,,
33100394000,0.999756,-0.014954,0.014709,0.00061,-0.296875,-0.015625,0.011719,30.467696,,,
33128835000,0.999756,-0.014893,0.014709,0.00061,-0.832031,0.019531,0.011719,30.496137,,,
33140172000,0.999756,-0.014893,0.014648,0.00061,0.890625,-0.015625,0.011719,30.507474,,,
33160707000,0.999756,-0.014954,0.014648,0.00061,1.773438,-0.015625,0.011719,30.528009,,,
33185108000,0.999756,-0.014832,0.014709,0.00061,0.546875,0.019531,-0.066406,30.55241,4.66,5.37,2.47
33200174000,0.999756,-0.014832,0.014771,0.00061,-0.21875,0.019531,0.085938,30.567476,,,
33219892000,0.999756,-0.015015,0.014832,0.00061,-0.910156,-0.015625,0.046875,30.587194,,,
33250118000,0.999756,-0.014893,0.014771,0.00061,-1.484375,0.019531,0.125,30.61742,,,
33260425000,0.999756,-0.014832,0.014771,0.00061,-1.0625,0.019531,-0.027344,30.627727,,,
33280651000,0.999756,-0.014832,0.014771,0.00061,-0.332031,0.019531,0.011719,30.647953,,,
33300324000,0.999756,-0.014832,0.014771,0.00061,-0.027344,0.019531,0.011719,30.667626,,,
33324431000,0.999756,-0.014832,0.014771,0.00061,-0.5625,-0.015625,-0.027344,30.691733,,,
33339739000,0.999756,-0.014832,0.014771,0.00061,-0.140625,0.019531,0.046875,30.707041,,,
33359939000,0.999756,-0.014832,0.014771,0.00061,-0.132812,0.019531,-0.027344,30.727241,,,
33390338000,0.999756,-0.014832,0.014771,0.00061,-0.132812,-0.015625,0.011719,30.75764,4.67,5.4,2.43
33406141000,0.999756,-0.014832,0.014709,0.00061,-0.132812,-0.015625,-0.027344,30.773443,,,
33419644000,0.999756,-0.014832,0.014709,0.000671,-0.132812,-0.015625,0.011719,30.786946,,,
33439946000,0.999756,-0.014832,0.014709,0.000671,-0.132812,-0.015625,0.011719,30.807248,,,
33469633000,0.999756,-0.014832,0.014709,0.00061,-0.132812,-0.015625,0.011719,30.836935,,,
33479489000,0.999756,-0.014832,0.014709,0.00061,-0.132812,-0.015625,0.011719,30.846791,,,
33500025000,0.999756,-0.014832,0.014709,0.00061,-0.132812,-0.015625,-0.027344,30.867327,,,
33519339000,0.999756,-0.014832,0.014709,0.00061,-0.125,-0.015625,0.011719,30.886641,,,
33539357000,0.999756,-0.014832,0.014709,0.00061,-0.125,-0.015625,0.011719,30.906659,,,
33559855000,0.999756,-0.014832,0.014709,0.00061,-0.125,0.019531,0.011719,30.927157,,,
33580823000,0.999756,-0.014832,0.014709,0.000671,-0.125,-0.015625,0.011719,30.948125,,,
33599584000,0.999756,-0.014832,0.014771,0.000671,-0.125,-0.015625,0.011719,30.966886,4.68,5.37,2.48
33619962000,0.999756,-0.014832,0.014709,0.000671,-0.089844,-0.015625,0.011719,30.987264,,,
33649532000,0.999756,-0.014832,0.014771,0.000671,-0.125,0.019531,0.011719,31.016834,,,
33659023000,0.999756,-0.014771,0.014771,0.000671,-0.007812,-0.007812,0.003906,31.026325,,,
33679400000,0.999756,-0.014771,0.014771,0.000671,-0.007812,-0.007812,0.003906,31.046702,,,
33709505000,0.999756,-0.014771,0.014771,0.00061,-0.007812,-0.007812,-0.035156,31.076807,,,
33719161000,0.999756,-0.014771,0.014771,0.00061,-0.007812,-0.007812,0.003906,31.086463,,,
33739214000,0.999756,-0.014771,0.014771,0.00061,-0.007812,-0.007812,0.003906,31.106516,,,
33759538000,0.999756,-0.014771,0.014771,0.000671,-0.007812,-0.007812,0.003906,31.12684,,,
33780718000,0.999756,-0.014709,0.014771,0.000671,-0.007812,-0.007812,-0.035156,31.14802,,,
33805922000,0.999756,-0.014709,0.014771,0.000671,-0.007812,-0.007812,0.011719,31.173224,4.63,5.35,2.41
33818650000,0.999756,-0.014771,0.014771,0.000671,-0.007812,-0.007812,0.011719,31.185952,,,
33841567000,0.999756,-0.014771,0.014771,0.000671,-0.007812,-0.007812,0.011719,31.208869,,,
33869122000,0.999756,-0.014709,0.014771,0.00061,0.0,0.027344,-0.027344,31.236424,,,
33884955000,0.999756,-0.014709,0.014771,0.00061,0.0,0.027344,0.011719,31.252257,,,
33898587000,0.999756,-0.014709,0.014771,0.00061,0.035156,-0.007812,0.011719,31.265889,,,
33918502000,0.999756,-0.014709,0.014771,0.00061,0.0,-0.015625,0.011719,31.285804,,,
33949097000,0.999756,-0.014709,0.014771,0.00061,0.0,-0.015625,0.011719,31.316399,,,
33958667000,0.999756,-0.014709,0.014771,0.00061,0.0,0.019531,0.011719,31.325969,,,
33978230000,0.999756,-0.014648,0.014771,0.00061,0.0,-0.015625,0.011719,31.345532,,,
33999123000,0.999756,-0.014648,0.014832,0.00061,0.0,-0.015625,-0.027344,31.366425,4.62,5.38,2.45
34023913000,0.999756,-0.014648,0.014832,0.00061,0.0,0.019531,0.011719,31.391215,,,
34038728000,0.999756,-0.014648,0.014832,0.00061,0.0,-0.015625,0.011719,31.40603,,,
34058637000,0.999756,-0.014587,0.014832,0.00061,0.0,0.019531,-0.027344,31.425939,,,
34088442000,0.999756,-0.014648,0.014832,0.00061,0.0,-0.015625,0.011719,31.455744,,,
34098413000,0.999756,-0.014648,0.014771,0.00061,0.0,-0.015625,0.011719,31.465715,,,
34118307000,0.999756,-0.014648,0.014771,0.00061,0.0,-0.015625,0.011719,31.485609,,,
34146916000,0.999756,-0.014648,0.014771,0.00061,0.0,-0.015625,0.011719,31.514218,,,
34158137000,0.999756,-0.014587,0.014771,0.00061,0.0,-0.015625,0.011719,31.525439,,,
34178187000,0.999756,-0.014587,0.014771,0.000549,0.0,0.019531,0.011719,31.545489,,,
34208046000,0.999756,-0.014587,0.014771,0.00061,0.0,0.019531,0.011719,31.575348,4.68,5.38,2.47
34224534000,0.999756,-0.014587,0.014771,0.00061,0.0,-0.015625,0.011719,31.591836,,,
34237944000,0.999756,-0.014587,0.014771,0.00061,0.0,0.019531,0.011719,31.605246,,,
34258051000,0.999756,-0.014587,0.014771,0.00061,0.035156,0.019531,-0.027344,31.625353,,,
34287838000,0.999756,-0.014648,0.014771,0.00061,-0.007812,0.019531,-0.027344,31.65514,,,
34297551000,0.999756,-0.014648,0.014771,0.00061,-0.007812,-0.015625,0.011719,31.664853,,,
34318041000,0.999756,-0.014648,0.014771,0.00061,-0.039062,0.019531,0.011719,31.685343,,,
34337322000,0.999756,-0.014587,0.014771,0.00061,0.0,-0.015625,0.011719,31.704624,,,
34368197000,0.999756,-0.014587,0.014771,0.00061,0.0,-0.015625,0.011719,31.735499,,,
34382546000,0.999756,-0.014587,0.014771,0.00061,0.0,-0.015625,0.011719,31.749848,,,
34397785000,0.999756,-0.014587,0.014771,0.00061,0.0,0.019531,-0.027344,31.765087,4.64,5.38,2.43
34417498000,0.999756,-0.014587,0.014709,0.00061,0.0,0.019531,-0.027344,31.7848,,,
34439357000,0.999756,-0.014587,0.014709,0.00061,0.0,-0.015625,0.011719,31.806659,,,
34457734000,0.999756,-0.014587,0.014709,0.00061,0.0,-0.015625,0.011719,31.825036,,,
34477464000,0.999756,-0.014648,0.014709,0.00061,0.0,-0.015625,0.046875,31.844766,,,
34497632000,0.999756,-0.014648,0.014709,0.00061,0.0,0.019531,0.011719,31.864934,,,
34523071000,0.999756,-0.014648,0.014709,0.000549,-0.039062,-0.015625,0.011719,31.890373,,,
34537483000,0.999756,-0.014648,0.014709,0.000549,0.0,-0.015625,0.011719,31.904785,,,
34567346000,0.999756,-0.014648,0.014709,0.000549,0.0,-0.015625,0.011719,31.934648,,,
34577367000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,31.944669,,,
34608978000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,31.97628,4.68,5.38,2.46
34616573000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,31.983875,,,
34637173000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,32.004475,,,
34660193000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.027495,,,
34677203000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.044505,,,
34697117000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,32.064419,,,
34717065000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.084367,,,
34746423000,0.999756,-0.014587,0.014709,0.000549,0.035156,-0.015625,0.011719,32.113725,,,
34756182000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.123484,,,
34776893000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.144195,,,
34797141000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,32.164443,4.67,5.37,2.45
34825886000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,-0.027344,32.193188,,,
34836233000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,-0.027344,32.203535,,,
34857124000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.224426,,,
34886644000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,-0.027344,32.253946,,,
34905913000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,32.273215,,,
34921649000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,-0.027344,32.288951,,,
34936442000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,0.011719,32.303744,,,
34956583000,0.999756,-0.014587,0.014709,0.000549,0.0,0.019531,0.011719,32.323885,,,
34985907000,0.999756,-0.014648,0.014709,0.000549,0.0,0.019531,0.011719,32.353209,4.68,5.4,2.46
35001324000,0.999756,-0.014648,0.014709,0.000549,0.0,-0.015625,0.011719,32.368626,,,
35028470000,0.999756,-0.014587,0.014709,0.000549,0.0,-0.015625,-0.027344,32.395772,,,
35035539000,0.999756,-0.014587,0.014709,0.000488,0.0,0.019531,0.011719,32.402841,,,
35068919000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,-0.027344,32.436221,,,
35081984000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,-0.027344,32.449286,,,
35096233000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,0.011719,32.463535,,,
35116651000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,0.011719,32.483953,,,
35136681000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,0.011719,32.503983,,,
35164832000,0.999756,-0.014587,0.014709,0.000488,0.0,0.019531,0.011719,32.532134,,,
35175537000,0.999756,-0.014587,0.014709,0.000488,0.0,-0.015625,0.011719,32.542839,,,
35196689000,0.999756,-0.014526,0.014648,0.000488,0.0,0.019531,-0.027344,32.563991,4.62,5.38,2.48
35216628000,0.999756,-0.014526,0.014709,0.000488,0.0,-0.015625,0.011719,32.58393,,,
35241895000,0.999756,-0.014526,0.014709,0.000488,0.0,0.019531,-0.027344,32.609197,,,
35256327000,0.999817,-0.014526,0.014648,0.000488,0.0,-0.015625,0.011719,32.623629,,,
35285043000,0.999756,-0.014526,0.014648,0.000488,0.0,0.019531,0.011719,32.652345,,,
35304972000,0.999756,-0.014526,0.014709,0.000488,0.0,-0.015625,-0.027344,32.672274,,,
35315426000,0.999756,-0.014526,0.014709,0.000488,0.0,-0.015625,0.011719,32.682728,,,
35336657000,0.999756,-0.014587,0.014648,0.000488,0.0,0.019531,0.011719,32.703959,,,
35364668000,0.999756,-0.014526,0.014648,0.000488,0.0,-0.015625,-0.027344,32.73197,,,
35385473000,0.999756,-0.014587,0.014648,0.000488,0.0,-0.015625,-0.027344,32.752775,4.65,5.36,2.42
35401521000,0.999756,-0.014587,0.014648,0.000488,0.0,-0.015625,0.011719,32.768823,,,
35428770000,0.999756,-0.014587,0.014648,0.000427,0.0,-0.015625,-0.027344,32.796072,,,
35444394000,0.999756,-0.014587,0.014648,0.000427,0.0,-0.015625,0.011719,32.811696,,,
35465105000,0.999756,-0.014587,0.014648,0.000427,0.0,0.019531,0.011719,32.832407,,,
35484911000,0.999756,-0.014648,0.014648,0.000427,0.035156,-0.015625,0.011719,32.852213,,,
35495319000,0.999756,-0.014648,0.014648,0.000427,0.0,0.019531,0.011719,32.862621,,,
35525140000,0.999756,-0.014648,0.014648,0.000427,0.0,0.019531,0.011719,32.892442,,,
35544365000,0.999756,-0.014648,0.014648,0.000427,0.0,0.019531,0.011719,32.911667,,,
35565801000,0.999756,-0.014648,0.014709,0.000427,0.0,0.019531,-0.027344,32.933103,,,
35584393000,0.999756,-0.014587,0.014709,0.00061,2.242188,0.058594,0.011719,32.951695,,,
35604334000,0.999817,-0.014465,0.014587,0.00061,5.152344,-0.015625,0.054688,32.971636,,,
35623963000,0.999756,-0.014648,0.015076,0.000488,1.507812,-0.023438,0.132812,32.991265,4.68,5.37,2.37
35644308000,0.999756,-0.014587,0.014954,0.000427,-0.617188,0.128906,-0.257812,33.01161,,,
35663799000,0.999817,-0.014221,0.014832,0.000427,-0.777344,0.167969,0.011719,33.031101,,,
35693713000,0.999756,-0.014465,0.014893,0.000427,0.472656,0.003906,0.046875,33.061015,,,
35709885000,0.999756,-0.014343,0.015015,0.000427,0.242188,0.003906,0.238281,33.077187,,,
35723541000,0.999756,-0.014465,0.015015,0.000366,-0.332031,0.128906,-0.105469,33.090843,,,
35743535000,0.999756,-0.014282,0.015015,0.000366,-0.074219,-0.140625,0.125,33.110837,,,
35763509000,0.999756,-0.014343,0.015015,0.000366,-0.617188,0.011719,0.125,33.130811,,,
35787114000,0.999756,-0.014465,0.014954,0.000366,-0.28125,-0.0625,-0.027344,33.154416,,,
35803282000,0.999817,-0.014221,0.014587,0.000305,-0.527344,-0.148438,-0.21875,33.170584,,,
35823961000,0.999756,-0.014832,0.01532,0.000366,0.234375,0.160156,0.585938,33.191263,4.7,5.41,2.68
35850255000,0.999756,-0.014404,0.014954,0.000366,-1.054688,-0.132812,-0.71875,33.217557,,,
35863872000,0.999756,-0.014465,0.015198,0.000366,-0.679688,-0.023438,0.046875,33.231174,,,
35883960000,0.999756,-0.014587,0.015076,0.000366,-0.074219,0.167969,-0.296875,33.251262,,,
35906916000,0.999756,-0.014587,0.015015,0.000305,-0.304688,-0.023438,0.011719,33.274218,,,
35923287000,0.999756,-0.014465,0.014893,0.000305,-0.3125,-0.023438,0.011719,33.290589,,,
35943286000,0.999756,-0.014465,0.014954,0.000305,-0.617188,-0.023438,0.011719,33.310588,,,
35962933000,0.999756,-0.014465,0.014893,0.000305,-0.703125,-0.023438,-0.113281,33.330235,,,
35983832000,0.999756,-0.014404,0.014893,0.000305,-1.085938,-0.023438,-0.152344,33.351134,,,
36002594000,0.999756,-0.014343,0.014893,0.000305,-0.519531,-0.0625,0.15625,33.369896,,,
36022923000,0.999817,-0.014343,0.014893,0.000305,-0.480469,0.011719,-0.074219,33.390225,4.7,5.44,2.52
