timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
9526186000,6.984980,Stop,2.070000,0.700000,1.000000
9541540000,7.000334,Stop,2.070000,0.700000,1.000000
9561431000,7.020225,Stop,2.070000,0.700000,1.000000
9580962000,7.039756,Stop,2.070000,0.700000,1.000000
9601378000,7.060172,Stop,2.070000,0.700000,1.000000
9626613000,7.085407,Stop,2.070000,0.700000,1.000000
9640669000,7.099463,Stop,2.070000,0.700000,1.000000
9664466000,7.123260,Stop,2.070000,0.700000,1.000000
9683823000,7.142617,Stop,2.070000,0.700000,1.000000
9700856000,7.159650,Stop,2.070000,0.700000,1.000000
9723506000,7.182300,Stop,2.070000,0.700000,1.000000
9742387000,7.201181,Stop,2.070000,0.700000,1.000000
9767525000,7.226319,Stop,2.070000,0.700000,1.000000
9780771000,7.239565,Stop,2.070000,0.700000,1.000000
9800268000,7.259062,Stop,2.070000,0.700000,1.000000
9820320000,7.279114,Stop,2.070000,0.700000,1.000000
9846114000,7.304908,Stop,2.070000,0.700000,1.000000
9860414000,7.319208,Stop,2.070000,0.700000,1.000000
9880094000,7.338888,Stop,2.070000,0.700000,1.000000
9904455000,7.363249,Stop,2.070000,0.700000,1.000000
9931423000,7.390217,Stop,2.070000,0.700000,1.000000
9940028000,7.398822,Stop,2.070000,0.700000,1.000000
9961185000,7.419979,Stop,2.070000,0.700000,1.000000
9984931000,7.443725,Stop,2.070000,0.700000,1.000000
10000440000,7.459234,Stop,2.070000,0.700000,1.000000
10019937000,7.478731,Stop,2.070000,0.700000,1.000000
10040501000,7.499295,Stop,2.070000,0.700000,1.000000
10062964000,7.521758,Stop,2.070000,0.700000,1.000000
10079703000,7.538497,Stop,2.070000,0.700000,1.000000
10100176000,7.558970,Stop,2.070000,0.700000,1.000000
10132599000,7.591393,Stop,2.070000,0.700000,1.000000
10139622000,7.598416,Stop,2.070000,0.700000,1.000000
10159421000,7.618215,Stop,2.070000,0.700000,1.000000
10186150000,7.644944,Stop,2.070000,0.700000,1.000000
10199794000,7.658588,Stop,2.070000,0.700000,1.000000
10219500000,7.678294,Stop,2.070000,0.700000,1.000000
10249127000,7.707921,Stop,2.070000,0.700000,1.000000
10259323000,7.718117,Stop,2.070000,0.700000,1.000000
10279020000,7.737814,Stop,2.070000,0.700000,1.000000
10299392000,7.758186,Stop,2.070000,0.700000,1.000000
10329476000,7.788270,Stop,2.070000,0.700000,1.000000
10346087000,7.804881,Stop,2.070000,0.700000,1.000000
10358792000,7.817586,Stop,2.070000,0.700000,1.000000
10378985000,7.837779,Stop,2.070000,0.700000,1.000000
10399988000,7.858782,Stop,2.070000,0.700000,1.000000
10424524000,7.883318,Stop,2.070000,0.700000,1.000000
10439748000,7.898542,Stop,2.070000,0.700000,1.000000
10459226000,7.918020,Stop,2.070000,0.700000,1.000000
10489586000,7.948380,Stop,2.070000,0.700000,1.000000
10504459000,7.963253,Stop,2.070000,0.700000,1.000000
10518684000,7.977478,Stop,2.070000,0.700000,1.000000
10543623000,8.002417,Stop,2.070000,0.700000,1.000000
10558174000,8.016968,Stop,2.070000,0.700000,1.000000
10584229000,8.043023,Stop,2.070000,0.700000,1.000000
10598049000,8.056843,Stop,2.070000,0.700000,1.000000
10618049000,8.076843,Stop,2.070000,0.700000,1.000000
10643097000,8.101891,Stop,2.070000,0.700000,1.000000
10664477000,8.123271,Stop,2.070000,0.700000,1.000000
10678270000,8.137064,Stop,2.070000,0.700000,1.000000
10699105000,8.157899,Stop,2.070000,0.700000,1.000000
10718934000,8.177728,Stop,2.070000,0.700000,1.000000
10747499000,8.206293,Stop,2.070000,0.700000,1.000000
10757980000,8.216774,Stop,2.070000,0.700000,1.000000
10787918000,8.246712,Stop,2.070000,0.700000,1.000000
10798262000,8.257056,Stop,2.070000,0.700000,1.000000
10818165000,8.276959,Stop,2.070000,0.700000,1.000000
10843551000,8.302345,Stop,2.070000,0.700000,1.000000
10857632000,8.316426,Stop,2.070000,0.700000,1.000000
10877356000,8.336150,Stop,2.070000,0.700000,1.000000
10903963000,8.362757,Stop,2.070000,0.700000,1.000000
10917198000,8.375992,Stop,2.070000,0.700000,1.000000
10938144000,8.396938,Stop,2.070000,0.700000,1.000000
10958989000,8.417783,Stop,2.070000,0.700000,1.000000
10983176000,8.441970,Stop,2.070000,0.700000,1.000000
10997303000,8.456097,Stop,2.070000,0.700000,1.000000
11017406000,8.476200,Stop,2.070000,0.700000,1.000000
11037290000,8.496084,Stop,2.070000,0.700000,1.000000
11066916000,8.525710,Stop,2.070000,0.700000,1.000000
11077392000,8.536186,Stop,2.070000,0.700000,1.000000
11096814000,8.555608,Stop,2.070000,0.700000,1.000000
11118309000,8.577103,Stop,2.070000,0.700000,1.000000
11142249000,8.601043,Stop,2.070000,0.700000,1.000000
11158078000,8.616872,Stop,2.070000,0.700000,1.000000
11177817000,8.636611,Stop,2.070000,0.700000,1.000000
11196475000,8.655269,Stop,2.070000,0.700000,1.000000
11217634000,8.676428,Stop,2.070000,0.700000,1.000000
11238571000,8.697365,Stop,2.070000,0.700000,1.000000
11265066000,8.723860,Stop,2.070000,0.700000,1.000000
11276367000,8.735161,Stop,2.070000,0.700000,1.000000
11296136000,8.754930,Stop,2.070000,0.700000,1.000000
11316949000,8.775743,Stop,2.070000,0.700000,1.000000
11347250000,8.806044,Stop,2.070000,0.700000,1.000000
11364748000,8.823542,Stop,2.070000,0.700000,1.000000
11376056000,8.834850,Stop,2.070000,0.700000,1.000000
11397035000,8.855829,Stop,2.070000,0.700000,1.000000
11426796000,8.885590,Stop,2.070000,0.700000,1.000000
11436014000,8.894808,Stop,2.070000,0.700000,1.000000
11456157000,8.914951,Stop,2.070000,0.700000,1.000000
11476793000,8.935587,Stop,2.070000,0.700000,1.000000
11502345000,8.961139,Stop,2.070000,0.700000,1.000000
11515733000,8.974527,Stop,2.070000,0.700000,1.000000
11536390000,8.995184,Stop,2.070000,0.700000,1.000000
11556624000,9.015418,Stop,2.070000,0.700000,1.000000
11585977000,9.044771,Stop,2.070000,0.700000,1.000000
11595844000,9.054638,Stop,2.070000,0.700000,1.000000
11615989000,9.074783,Stop,2.070000,0.700000,1.000000
11635760000,9.094554,Stop,2.070000,0.700000,1.000000
11667886000,9.126680,Stop,2.070000,0.700000,1.000000
11675558000,9.134352,Stop,2.070000,0.700000,1.000000
11696024000,9.154818,Stop,2.070000,0.700000,1.000000
11716053000,9.174847,Stop,2.070000,0.700000,1.000000
11746185000,9.204979,Stop,2.070000,0.700000,1.000000
11755594000,9.214388,Stop,2.070000,0.700000,1.000000
11775907000,9.234701,Stop,2.070000,0.700000,1.000000
11796467000,9.255261,Stop,2.070000,0.700000,1.000000
11820713000,9.279507,Stop,2.070000,0.700000,1.000000
11835641000,9.294435,Stop,2.070000,0.700000,1.000000
11855228000,9.314022,Stop,2.070000,0.700000,1.000000
11880097000,9.338891,Stop,2.070000,0.700000,1.000000
11895156000,9.353950,Stop,2.070000,0.700000,1.000000
11915503000,9.374297,Stop,2.070000,0.700000,1.000000
