timestamp_ns,qw,qx,qy,qz,ax,ay,az,t_sec,dist_e05a1,dist_83a8d,dist_48e72
24622366000,0.999756,-0.01709,0.015503,0.001587,-0.050781,0.0,0.042969,22.313674,,,
24642547000,0.999756,-0.01709,0.015503,0.001587,-0.085938,0.0,0.003906,22.333855,,,
24662431000,0.999756,-0.01709,0.015503,0.001587,-0.125,0.0,0.003906,22.353739,,,
24686461000,0.999756,-0.017151,0.015503,0.001587,-0.085938,0.0,0.042969,22.377769,,,
24702009000,0.999756,-0.01709,0.015503,0.001587,-0.085938,0.0,0.003906,22.393317,,,
24721951000,0.999756,-0.017151,0.015503,0.001587,0.0,0.0,-0.003906,22.413259,,,
24741832000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,-0.003906,22.43314,,,
24762407000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,-0.003906,22.453715,4.56,2.29,5.29
24782279000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,0.035156,22.473587,,,
24801526000,0.999756,-0.01709,0.015503,0.001587,-0.039062,0.039062,-0.003906,22.492834,,,
24822893000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,-0.003906,22.514201,,,
24848546000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,-0.003906,22.539854,,,
24861766000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,0.035156,22.553074,,,
24881545000,0.999756,-0.01709,0.015503,0.001587,-0.039062,0.0,-0.003906,22.572853,,,
24902101000,0.999756,-0.01709,0.015503,0.001587,0.0,0.0,-0.003906,22.593409,,,
24924443000,0.999756,-0.017151,0.015503,0.001587,0.0,0.0,-0.003906,22.615751,,,
24941940000,0.999756,-0.017151,0.015503,0.001648,0.0,0.0,-0.003906,22.633248,,,
24962288000,0.999756,-0.017151,0.015503,0.001648,0.0,0.0,0.003906,22.653596,4.53,2.32,5.27
24982540000,0.999756,-0.017151,0.015503,0.001587,0.0,0.0,0.003906,22.673848,,,
25007974000,0.999756,-0.01709,0.015442,0.001587,-0.039062,0.0,0.003906,22.699282,,,
25021272000,0.999756,-0.01709,0.015442,0.001587,0.0,0.0,0.003906,22.71258,,,
25051760000,0.999756,-0.01709,0.015442,0.001587,0.0,0.0,0.003906,22.743068,,,
25068132000,0.999756,-0.017151,0.015442,0.001587,-0.039062,0.0,0.003906,22.75944,,,
25081257000,0.999756,-0.01709,0.015442,0.001587,0.007812,0.0,0.003906,22.772565,,,
25101148000,0.999756,-0.01709,0.015442,0.001587,0.007812,0.0,0.042969,22.792456,,,
25122490000,0.999756,-0.017151,0.015381,0.001587,0.007812,0.0,0.003906,22.813798,,,
25147597000,0.999756,-0.017151,0.015381,0.001587,0.007812,0.039062,0.003906,22.838905,,,
25161036000,0.999756,-0.017151,0.015381,0.001587,0.007812,0.0,0.003906,22.852344,4.58,2.29,5.27
25180637000,0.999756,-0.017151,0.015381,0.001587,0.007812,0.0,0.003906,22.871945,,,
25201241000,0.999756,-0.01709,0.015381,0.001587,0.007812,0.0,0.042969,22.892549,,,
25225551000,0.999756,-0.017151,0.015381,0.001587,0.042969,0.0,0.003906,22.916859,,,
25240692000,0.999756,-0.017151,0.015381,0.001587,0.0,0.0,0.003906,22.932,,,
25260882000,0.999756,-0.017151,0.015381,0.001587,-0.007812,0.0,0.003906,22.95219,,,
25280999000,0.999756,-0.017151,0.015381,0.001587,-0.007812,0.0,0.003906,22.972307,,,
25307615000,0.999756,-0.017151,0.015381,0.001587,-0.007812,0.0,0.003906,22.998923,,,
25320160000,0.999756,-0.017151,0.015381,0.001587,0.0,0.0,0.003906,23.011468,,,
25340460000,0.999756,-0.017151,0.015381,0.001587,0.0,0.0,0.042969,23.031768,,,
25370224000,0.999756,-0.017151,0.015381,0.001587,0.035156,0.0,0.042969,23.061532,4.55,2.31,5.31
25380721000,0.999756,-0.017151,0.015381,0.001587,0.0,-0.039062,0.003906,23.072029,,,
25400231000,0.999756,-0.017151,0.015381,0.001587,0.0,0.0,0.003906,23.091539,,,
25430422000,0.999756,-0.017151,0.015381,0.001587,-0.007812,0.0,0.003906,23.12173,,,
25446895000,0.999756,-0.017151,0.015381,0.001587,-0.046875,0.0,0.003906,23.138203,,,
25460515000,0.999756,-0.017151,0.015381,0.001587,-0.007812,0.0,0.003906,23.151823,,,
25480591000,0.999756,-0.017151,0.015381,0.001526,0.0,0.0,0.003906,23.171899,,,
25505215000,0.999756,-0.017151,0.015381,0.001526,0.0,0.0,0.003906,23.196523,,,
25519831000,0.999756,-0.017151,0.015381,0.001526,0.0,0.0,0.003906,23.211139,,,
25549844000,0.999756,-0.017151,0.015381,0.001526,0.0,0.0,0.003906,23.241152,,,
25567097000,0.999756,-0.017151,0.015381,0.001526,0.0,0.0,0.042969,23.258405,4.57,2.29,5.3
25579759000,0.999756,-0.017212,0.015381,0.001526,0.0,0.0,0.003906,23.271067,,,
25599975000,0.999756,-0.017212,0.015381,0.001526,0.0,0.0,0.003906,23.291283,,,
25619980000,0.999756,-0.017212,0.015381,0.001526,0.0,0.0,0.003906,23.311288,,,
25643968000,0.999756,-0.017212,0.015381,0.001526,0.0,0.0,0.003906,23.335276,,,
25659153000,0.999756,-0.017273,0.015381,0.001526,0.0,0.0,0.003906,23.350461,,,
25679048000,0.999756,-0.017273,0.015381,0.001526,0.0,0.0,0.003906,23.370356,,,
25709728000,0.999756,-0.017212,0.015381,0.001526,0.0,0.0,0.003906,23.401036,,,
25719330000,0.999756,-0.017212,0.015381,0.001526,-0.039062,0.039062,0.003906,23.410638,,,
25739477000,0.999756,-0.017273,0.015381,0.001526,0.0,-0.039062,0.003906,23.430785,,,
25759133000,0.999756,-0.017273,0.015381,0.001526,0.0,0.0,0.003906,23.450441,,,
25789263000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.480571,4.52,2.28,5.26
25799636000,0.999756,-0.017212,0.01532,0.001526,0.0,-0.039062,0.042969,23.490944,,,
25818991000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.510299,,,
25839144000,0.999756,-0.017212,0.01532,0.001465,0.0,0.0,0.003906,23.530452,,,
25868789000,0.999756,-0.017212,0.01532,0.001465,0.0,0.0,0.003906,23.560097,,,
25886027000,0.999756,-0.017212,0.01532,0.001526,-0.039062,0.0,0.042969,23.577335,,,
25898702000,0.999756,-0.017212,0.01532,0.001465,0.0,0.0,0.003906,23.59001,,,
25918322000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.60963,,,
25939485000,0.999756,-0.017212,0.01532,0.001465,0.0,0.0,0.003906,23.630793,,,
25971165000,0.999756,-0.017151,0.01532,0.001465,0.0,0.0,-0.042969,23.662473,4.56,2.27,5.29
25979295000,0.999756,-0.017151,0.01532,0.001526,0.0,0.0,-0.003906,23.670603,,,
25998488000,0.999756,-0.017151,0.01532,0.001465,0.0,0.0,-0.003906,23.689796,,,
26019131000,0.999756,-0.017151,0.01532,0.001465,0.0,0.0,0.035156,23.710439,,,
26048743000,0.999756,-0.017151,0.01532,0.001465,0.0,0.0,-0.003906,23.740051,,,
26058533000,0.999756,-0.017151,0.01532,0.001465,0.0,0.0,-0.003906,23.749841,,,
26080087000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.771395,,,
26098206000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.789514,,,
26118352000,0.999756,-0.017212,0.01532,0.001526,-0.039062,0.0,0.003906,23.80966,,,
26138499000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.042969,23.829807,,,
26157984000,0.999756,-0.017212,0.01532,0.001526,0.0,-0.039062,-0.003906,23.849292,,,
26180584000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,-0.003906,23.871892,4.55,2.28,5.28
26199591000,0.999756,-0.017212,0.01532,0.001526,0.035156,0.039062,-0.003906,23.890899,,,
26224684000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,-0.003906,23.915992,,,
26238003000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.929311,,,
26257860000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.949168,,,
26288081000,0.999756,-0.017212,0.01532,0.001526,0.0,0.0,0.003906,23.979389,,,
26298277000,0.999756,-0.017212,0.01532,0.001526,0.0,-0.039062,0.003906,23.989585,,,
26318345000,0.999756,-0.017273,0.01532,0.001526,0.0,0.0,0.003906,24.009653,,,
26338013000,0.999756,-0.017273,0.01532,0.001526,0.0,-0.039062,0.042969,24.029321,,,
26368128000,0.999756,-0.017273,0.01532,0.001526,0.0,0.0,0.003906,24.059436,4.56,2.3,5.28
26385797000,0.999756,-0.017273,0.01532,0.001526,0.0,0.0,0.003906,24.077105,,,
26397955000,0.999756,-0.017273,0.01532,0.001526,0.0,-0.039062,0.003906,24.089263,,,
26417800000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.109108,,,
26447714000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.139022,,,
26457429000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,-0.035156,24.148737,,,
26477749000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.169057,,,
26497547000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.188855,,,
26527469000,0.999756,-0.017334,0.015259,0.001526,0.0,0.0,0.003906,24.218777,,,
26537280000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.228588,,,
26557230000,0.999756,-0.017334,0.01532,0.001587,0.0,0.0,0.003906,24.248538,,,
26577986000,0.999756,-0.017395,0.01532,0.001526,0.0,0.0,0.003906,24.269294,4.56,2.28,5.29
26607206000,0.999756,-0.017334,0.015381,0.001526,0.0,0.0,0.003906,24.298514,,,
26617692000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.309,,,
26637582000,0.999756,-0.017334,0.015381,0.001587,0.0,0.0,0.003906,24.32889,,,
26657505000,0.999756,-0.017334,0.015381,0.001526,0.0,0.0,0.003906,24.348813,,,
26688743000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,-0.035156,24.380051,,,
26697017000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.042969,24.388325,,,
26717320000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.408628,,,
26737364000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.428672,,,
26757182000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.44849,,,
26785065000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.476373,4.53,2.32,5.29
26797098000,0.999756,-0.017334,0.01532,0.001526,0.035156,0.0,0.003906,24.488406,,,
26817200000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.042969,24.508508,,,
26836920000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.528228,,,
26866354000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.557662,,,
26886608000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,-0.035156,24.577916,,,
26896510000,0.999756,-0.017334,0.01532,0.001526,-0.039062,0.0,0.003906,24.587818,,,
26916997000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.042969,24.608305,,,
26945861000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.637169,,,
26967490000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.658798,,,
26975957000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.667265,4.56,2.3,5.27
27012494000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.703802,,,
27025848000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.717156,,,
27045687000,0.999756,-0.017334,0.01532,0.001526,0.0,0.039062,0.003906,24.736995,,,
27055532000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.042969,24.74684,,,
27076592000,0.999756,-0.017334,0.01532,0.001526,0.0,-0.039062,0.042969,24.7679,,,
27099311000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.790619,,,
27125347000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.816655,,,
27135253000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.042969,24.826561,,,
27156490000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.847798,,,
27186028000,0.999756,-0.017334,0.01532,0.001526,-0.039062,0.0,0.003906,24.877336,4.58,2.31,5.28
27195350000,0.999756,-0.017334,0.01532,0.001526,0.0,0.0,0.003906,24.886658,,,
27216711000,0.999756,-0.017334,0.01532,0.001526,-0.039062,0.0,0.003906,24.908019,,,
27245661000,0.999756,-0.017334,0.015381,0.001526,-0.039062,0.039062,0.003906,24.936969,,,
27255282000,0.999756,-0.017334,0.015381,0.001526,0.035156,0.0,0.042969,24.94659,,,
27284983000,0.999756,-0.017273,0.015381,0.001526,-0.039062,0.039062,0.042969,24.976291,,,
27295266000,0.999756,-0.017273,0.015381,0.001526,0.0,-0.039062,0.003906,24.986574,,,
27316716000,0.999756,-0.017273,0.015442,0.001526,0.035156,0.0,0.003906,25.008024,,,
27337399000,0.999756,-0.017273,0.015442,0.001526,0.035156,0.0,0.003906,25.028707,,,
27365115000,0.999756,-0.017273,0.015381,0.001526,0.0,0.0,0.003906,25.056423,,,
27375299000,0.999756,-0.017334,0.015381,0.001526,0.0,0.0,0.042969,25.066607,4.59,2.28,5.27
27411753000,0.999756,-0.017334,0.015442,0.001526,-0.03125,0.0,-0.035156,25.103061,,,
27424848000,0.999756,-0.017334,0.015503,0.001526,0.042969,0.0,0.003906,25.116156,,,
27445145000,0.999756,-0.017395,0.015503,0.001526,0.007812,0.0,0.003906,25.136453,,,
27455343000,0.999756,-0.017395,0.015503,0.001526,0.042969,0.0,-0.035156,25.146651,,,
27484867000,0.999756,-0.017517,0.015503,0.001709,1.253906,-0.03125,0.035156,25.176175,,,
27507713000,0.999695,-0.017517,0.015503,0.001709,1.691406,0.007812,0.003906,25.199021,,,
27515384000,0.999695,-0.017578,0.015442,0.001709,1.691406,-0.070312,0.15625,25.206692,,,
27549664000,0.999695,-0.017517,0.015625,0.001648,1.53125,-0.070312,0.117188,25.240972,,,
27555194000,0.999695,-0.017517,0.015686,0.001648,1.375,0.007812,0.078125,25.246502,,,
27584659000,0.999695,-0.017578,0.015747,0.001587,0.402344,-0.03125,-0.074219,25.275967,4.54,2.28,5.29
27604129000,0.999695,-0.017578,0.015808,0.001526,0.027344,-0.070312,-0.113281,25.295437,,,
27629340000,0.999695,-0.017578,0.01593,0.001526,-0.171875,-0.109375,-0.113281,25.320648,,,
27644532000,0.999695,-0.017517,0.015869,0.001526,-0.410156,0.160156,-0.113281,25.33584,,,
27664219000,0.999695,-0.017395,0.01593,0.001404,-0.675781,0.390625,0.078125,25.355527,,,
27683817000,0.999695,-0.017456,0.016052,0.001343,-0.648438,0.152344,0.347656,25.375125,,,
27704311000,0.999695,-0.017456,0.016113,0.001038,-0.5625,0.230469,0.15625,25.395619,,,
27727719000,0.999695,-0.017456,0.016052,0.000549,-0.953125,0.152344,-0.113281,25.419027,,,
27750213000,0.999695,-0.017639,0.016052,6.1e-05,-0.800781,-0.070312,0.15625,25.441521,,,
27764307000,0.999695,-0.017639,0.015991,-0.000427,-0.683594,0.007812,-0.074219,25.455615,,,
27784867000,0.999695,-0.017517,0.01593,-0.000854,-0.578125,-0.144531,0.003906,25.476175,4.61,2.27,5.31
27803581000,0.999695,-0.017517,0.01593,-0.000977,-0.5,-0.078125,-0.152344,25.494889,,,
27827305000,0.999695,-0.017456,0.01593,-0.000854,-0.386719,-0.070312,-0.074219,25.518613,,,
27843589000,0.999695,-0.017395,0.015869,-0.000366,-0.386719,-0.230469,-0.003906,25.534897,,,
27863999000,0.999695,-0.017395,0.015808,0.000488,-0.242188,-0.117188,0.109375,25.555307,,,
27883658000,0.999695,-0.017456,0.015808,0.001099,-0.203125,-0.039062,0.035156,25.574966,,,
27909738000,0.999695,-0.017456,0.015808,0.000977,-0.394531,-0.230469,-0.003906,25.601046,,,
27923468000,0.999695,-0.017334,0.015869,0.001099,-0.242188,-0.078125,-0.003906,25.614776,,,
27943021000,0.999695,-0.017395,0.015869,0.001099,-0.277344,-0.078125,-0.003906,25.634329,,,
27965500000,0.999695,-0.017334,0.015808,0.001099,-0.433594,0.0,0.070312,25.656808,,,
27988476000,0.999695,-0.017395,0.015808,0.00116,-0.277344,-0.039062,-0.042969,25.679784,4.59,2.28,5.31
28003194000,0.999695,-0.017334,0.015808,0.001099,-0.433594,0.039062,-0.082031,25.694502,,,
28032796000,0.999695,-0.017334,0.015869,0.001038,-0.699219,0.039062,0.035156,25.724104,,,
28049917000,0.999695,-0.017334,0.015869,0.001099,-0.316406,0.0,-0.042969,25.741225,,,
28062747000,0.999695,-0.017334,0.015869,0.001099,-0.085938,0.0,0.035156,25.754055,,,
28083442000,0.999695,-0.017334,0.015869,0.001099,-0.125,0.0,-0.003906,25.77475,,,
28105474000,0.999695,-0.017334,0.015808,0.001099,-0.125,0.0,-0.042969,25.796782,,,
28122578000,0.999695,-0.017395,0.015808,0.001099,-0.125,0.0,-0.003906,25.813886,,,
28142578000,0.999695,-0.017395,0.015686,0.001099,-0.085938,0.039062,-0.003906,25.833886,,,
28163115000,0.999695,-0.017334,0.015808,0.001099,0.027344,-0.078125,0.109375,25.854423,,,
28189570000,0.999756,-0.017334,0.015686,0.001038,-0.203125,-0.039062,-0.121094,25.880878,4.57,2.29,5.34
28202824000,0.999756,-0.017273,0.015686,0.001038,-0.203125,-0.078125,-0.082031,25.894132,,,
28223897000,0.999756,-0.017395,0.015625,0.001038,-0.195312,-0.046875,-0.121094,25.915205,,,
28252720000,0.999756,-0.017273,0.015686,0.000977,-0.078125,-0.152344,-0.003906,25.944028,,,
28269189000,0.999756,-0.017273,0.015686,0.000977,-0.117188,0.074219,0.035156,25.960497,,,
28282855000,0.999756,-0.017273,0.015686,0.000977,-0.078125,0.039062,0.035156,25.974163,,,
28302402000,0.999756,-0.017273,0.015686,0.000977,-0.117188,0.0,-0.003906,25.99371,,,
28322357000,0.999756,-0.017273,0.015686,0.000977,-0.117188,-0.007812,-0.042969,26.013665,,,
28346296000,0.999756,-0.017273,0.015686,0.000977,-0.117188,0.0,-0.042969,26.037604,,,
28362398000,0.999756,-0.017273,0.015686,0.000977,-0.078125,-0.039062,-0.003906,26.053706,,,
28382530000,0.999756,-0.017273,0.015686,0.001038,-0.117188,0.0,-0.003906,26.073838,4.59,2.28,5.31
28401954000,0.999756,-0.017273,0.015686,0.001038,0.023438,0.023438,-0.035156,26.093262,,,
28427713000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.015625,0.003906,26.119021,,,
28442259000,0.999756,-0.017212,0.015686,0.001038,-0.015625,-0.015625,0.003906,26.133567,,,
28464406000,0.999756,-0.017212,0.015686,0.001038,-0.015625,0.015625,0.003906,26.155714,,,
28488067000,0.999756,-0.017212,0.015686,0.001038,0.023438,-0.023438,0.003906,26.179375,,,
28501984000,0.999756,-0.017273,0.015747,0.000977,-0.015625,-0.023438,0.003906,26.193292,,,
28521990000,0.999756,-0.017273,0.015686,0.000977,0.023438,-0.015625,0.003906,26.213298,,,
28541644000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.015625,0.003906,26.232952,,,
28562259000,0.999756,-0.017273,0.015747,0.001038,-0.015625,-0.007812,0.003906,26.253567,,,
28587812000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.042969,26.27912,4.61,2.26,5.32
28602208000,0.999756,-0.017273,0.015686,0.001038,-0.015625,0.03125,0.003906,26.293516,,,
28621319000,0.999756,-0.017334,0.015686,0.000977,0.023438,-0.007812,0.003906,26.312627,,,
28651383000,0.999756,-0.017334,0.015686,0.001038,0.023438,0.03125,0.003906,26.342691,,,
28661796000,0.999756,-0.017334,0.015686,0.001038,-0.015625,0.03125,0.003906,26.353104,,,
28681770000,0.999756,-0.017334,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.373078,,,
28702392000,0.999756,-0.017334,0.015686,0.001038,-0.015625,0.03125,0.003906,26.3937,,,
28728463000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.419771,,,
28741422000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.43273,,,
28764798000,0.999756,-0.017273,0.015686,0.001038,-0.015625,0.03125,0.003906,26.456106,,,
28780919000,0.999756,-0.017334,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.472227,4.64,2.27,5.37
28801331000,0.999756,-0.017334,0.015686,0.000977,0.023438,-0.007812,-0.035156,26.492639,,,
28828066000,0.999756,-0.017334,0.015686,0.000977,-0.015625,-0.007812,0.003906,26.519374,,,
28841069000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.532377,,,
28860778000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.552086,,,
28890585000,0.999756,-0.017334,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.581893,,,
28901479000,0.999756,-0.017273,0.015686,0.001038,0.023438,-0.007812,0.003906,26.592787,,,
28920986000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,-0.035156,26.612294,,,
28951201000,0.999756,-0.017273,0.015686,0.001038,-0.015625,-0.007812,0.003906,26.642509,,,
28966483000,0.999756,-0.017273,0.015747,0.001038,0.023438,-0.007812,0.003906,26.657791,,,
28980760000,0.999756,-0.017273,0.015747,0.001038,0.023438,-0.007812,-0.035156,26.672068,4.62,2.26,5.33
29001127000,0.999756,-0.017273,0.015747,0.001099,-0.015625,-0.007812,0.003906,26.692435,,,
29025055000,0.999756,-0.017273,0.015747,0.001099,0.023438,-0.007812,0.003906,26.716363,,,
29043620000,0.999756,-0.017212,0.015747,0.001099,0.023438,-0.007812,0.003906,26.734928,,,
29060720000,0.999756,-0.017212,0.015747,0.001099,-0.015625,0.023438,-0.035156,26.752028,,,
29090413000,0.999756,-0.017212,0.015747,0.00116,-0.015625,-0.007812,0.003906,26.781721,,,
29107053000,0.999756,-0.017212,0.015747,0.00116,0.023438,-0.007812,0.003906,26.798361,,,
29120065000,0.999756,-0.017212,0.015686,0.00116,-0.015625,-0.007812,0.003906,26.811373,,,
29140302000,0.999756,-0.017212,0.015747,0.00116,-0.015625,-0.007812,0.003906,26.83161,,,
29160383000,0.999756,-0.017212,0.015686,0.00116,-0.015625,-0.007812,0.003906,26.851691,,,
29184894000,0.999756,-0.017212,0.015747,0.00116,0.023438,-0.007812,0.003906,26.876202,4.61,2.27,5.33
29199822000,0.999756,-0.017212,0.015686,0.00116,-0.015625,-0.007812,0.003906,26.89113,,,
29219828000,0.999756,-0.017273,0.015686,0.00116,-0.015625,0.0,0.003906,26.911136,,,
29240551000,0.999756,-0.017273,0.015686,0.00116,0.023438,0.0,0.003906,26.931859,,,
29260120000,0.999756,-0.017273,0.015686,0.00116,0.023438,0.0,0.003906,26.951428,,,
29289533000,0.999756,-0.017334,0.015686,0.00116,0.023438,0.0,0.003906,26.980841,,,
29299620000,0.999756,-0.017334,0.015686,0.00116,0.023438,0.0,0.003906,26.990928,,,
29319981000,0.999756,-0.017334,0.015686,0.00116,0.023438,0.0,0.003906,27.011289,,,
29350430000,0.999756,-0.017334,0.015686,0.001099,-0.023438,0.0,0.042969,27.041738,,,
29359612000,0.999756,-0.017334,0.015686,0.001099,-0.023438,0.0,0.003906,27.05092,,,
29379633000,0.999756,-0.017273,0.015686,0.001099,-0.015625,0.0,0.003906,27.070941,4.61,2.24,5.34
29400183000,0.999756,-0.017273,0.015686,0.00116,0.023438,0.0,0.003906,27.091491,,,
29419918000,0.999756,-0.017273,0.015686,0.00116,0.023438,0.0,0.003906,27.111226,,,
29439700000,0.999756,-0.017273,0.015686,0.00116,-0.015625,0.0,0.003906,27.131008,,,
29461287000,0.999756,-0.017273,0.015686,0.00116,-0.015625,0.0,0.003906,27.152595,,,
29484554000,0.999756,-0.017334,0.015686,0.00116,-0.015625,0.0,0.003906,27.175862,,,
29498966000,0.999756,-0.017334,0.015686,0.00116,0.023438,0.039062,0.042969,27.190274,,,
29519140000,0.999756,-0.017334,0.015686,0.00116,0.015625,0.0,0.003906,27.210448,,,
29538788000,0.999756,-0.017334,0.015686,0.00116,-0.023438,0.0,0.042969,27.230096,,,
29558858000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,-0.035156,27.250166,,,
29579612000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,0.003906,27.27092,4.58,2.27,5.35
29608449000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,0.003906,27.299757,,,
29618971000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,0.003906,27.310279,,,
29638362000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,0.003906,27.32967,,,
29668216000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,0.003906,27.359524,,,
29678891000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,-0.003906,27.370199,,,
29698627000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,0.035156,27.389935,,,
29728373000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,-0.003906,27.419681,,,
29738526000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,-0.003906,27.429834,,,
29759576000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,-0.003906,27.450884,,,
29788104000,0.999756,-0.017334,0.015686,0.00116,-0.023438,0.03125,-0.003906,27.479412,4.6,2.26,5.33
29798079000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,-0.003906,27.489387,,,
29817924000,0.999756,-0.017334,0.015686,0.00116,0.015625,-0.007812,-0.003906,27.509232,,,
29839142000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,-0.003906,27.53045,,,
29858207000,0.999756,-0.017334,0.015686,0.00116,-0.023438,-0.007812,-0.003906,27.549515,,,
29878708000,0.999756,-0.017334,0.015686,0.00116,-0.015625,-0.007812,-0.003906,27.570016,,,
29897903000,0.999756,-0.017334,0.015686,0.00116,0.023438,0.0,-0.003906,27.589211,,,
29927686000,0.999695,-0.017395,0.015686,0.00116,-0.015625,0.0,0.035156,27.618994,,,
29937820000,0.999695,-0.017395,0.015686,0.00116,0.023438,0.0,-0.003906,27.629128,,,
29958275000,0.999695,-0.017395,0.015747,0.001099,0.023438,0.0,-0.042969,27.649583,,,
29978021000,0.999695,-0.017456,0.015686,0.001099,0.023438,0.0,0.003906,27.669329,4.58,2.27,5.32
29999406000,0.999695,-0.017456,0.015686,0.001099,-0.015625,0.039062,0.003906,27.690714,,,
30023306000,0.999695,-0.017456,0.015686,0.001099,-0.015625,0.039062,-0.035156,27.714614,,,
30038038000,0.999695,-0.017456,0.015686,0.001099,0.023438,0.0,0.003906,27.729346,,,
30057635000,0.999695,-0.017456,0.015686,0.001099,0.023438,0.0,0.003906,27.748943,,,
30077552000,0.999695,-0.017456,0.015686,0.001099,-0.015625,0.0,0.042969,27.76886,,,
30097529000,0.999695,-0.017456,0.015686,0.001099,0.023438,0.0,0.003906,27.788837,,,
30117713000,0.999695,-0.017456,0.015686,0.001099,-0.015625,0.0,-0.035156,27.809021,,,
30137755000,0.999695,-0.017456,0.015686,0.001099,-0.015625,0.0,0.003906,27.829063,,,
30169516000,0.999695,-0.017517,0.015686,0.001099,-0.015625,0.0,0.042969,27.860824,,,
30184493000,0.999695,-0.017517,0.015686,0.001099,0.023438,0.039062,0.042969,27.875801,4.58,2.28,5.33
